113,103,WFBIUS6SXXX,ANZBAU3MXXX,2016071800100460,2016/07/18 14:45:04,2016/07/19 00:00:00,AUD,6322.71,AUD,6322.71,A,,,,BEN,160719,2016-07-18T14:45:04.000000000-05:00,2016-07-18T19:45:04.000000000+00:00,2016/07/18 19:45:04,WFB,ANZ
115,103,WFBIUS6SXXX,ANZBAU3MXXX,2016071800116640,2016/07/18 15:01:18,2016/07/20 00:00:00,AUD,1143.15,AUD,1143.15,D,,,,BEN,160720,2016-07-18T15:01:18.000000000-05:00,2016-07-18T20:01:18.000000000+00:00,2016/07/18 20:01:18,WFB,ANZ
117,103,WFBIUS6SXXX,ANZBAU3MXXX,2016071800126940,2016/07/18 15:34:53,2016/07/20 00:00:00,AUD,1000.00,AUD,1000.00,A,,,,BEN,160720,2016-07-18T15:34:53.000000000-05:00,2016-07-18T20:34:53.000000000+00:00,2016/07/18 20:34:53,WFB,ANZ
118,103,WFBIUS6SXXX,ANZBAU3MXXX,2016071800127710,2016/07/18 15:44:36,2016/07/20 00:00:00,AUD,3398.41,AUD,3398.41,A,,,,BEN,160720,2016-07-18T15:44:36.000000000-05:00,2016-07-18T20:44:36.000000000+00:00,2016/07/18 20:44:36,WFB,ANZ
119,103,WFBIUS6SXXX,ANZBAU3MXXX,2016071800129870,2016/07/18 15:46:53,2016/07/20 00:00:00,AUD,5080.66,AUD,5080.66,A,,,,BEN,160720,2016-07-18T15:46:53.000000000-05:00,2016-07-18T20:46:53.000000000+00:00,2016/07/18 20:46:53,WFB,ANZ
121,103,WFBIUS6SXXX,ANZBAU3MXXX,2016071800143890,2016/07/18 16:35:42,2016/07/20 00:00:00,AUD,8700.00,AUD,8700.00,A,,,,BEN,160720,2016-07-18T16:35:42.000000000-05:00,2016-07-18T21:35:42.000000000+00:00,2016/07/18 21:35:42,WFB,ANZ
123,103,WFBIUS6SXXX,ANZBAU3MXXX,2016071800101760,2016/07/18 17:03:34,2016/07/20 00:00:00,AUD,1000.00,AUD,1000.00,,,,,SHA,160720,2016-07-18T17:03:34.000000000-05:00,2016-07-18T22:03:34.000000000+00:00,2016/07/18 22:03:34,WFB,ANZ
126,103,WFBIUS6SXXX,ANZBAU3MXXX,2016071800151340,2016/07/18 17:31:02,2016/07/20 00:00:00,AUD,6349.21,AUD,6349.21,,,,,BEN,160720,2016-07-18T17:31:02.000000000-05:00,2016-07-18T22:31:02.000000000+00:00,2016/07/18 22:31:02,WFB,ANZ
178,103,WFBIUS6SXXX,ANZBAU3MXXX,2016071800161900,2016/07/19 06:29:44,2016/07/21 00:00:00,AUD,1237.53,AUD,1237.53,D,,,,SHA,160721,2016-07-19T06:29:44.000000000-05:00,2016-07-19T11:29:44.000000000+00:00,2016/07/19 11:29:44,WFB,ANZ
187,103,WFBIUS6SXXX,ANZBAU3MXXX,2016071900059620,2016/07/19 11:27:07,2016/07/21 00:00:00,AUD,8413.94,AUD,8413.94,,,,,BEN,160721,2016-07-19T11:27:07.000000000-05:00,2016-07-19T16:27:07.000000000+00:00,2016/07/19 16:27:07,WFB,ANZ
190,103,WFBIUS6SXXX,ANZBAU3MXXX,2016071900086650,2016/07/19 13:17:55,2016/07/21 00:00:00,AUD,2500.00,AUD,2500.00,A,,,,BEN,160721,2016-07-19T13:17:55.000000000-05:00,2016-07-19T18:17:55.000000000+00:00,2016/07/19 18:17:55,WFB,ANZ
191,103,WFBIUS6SXXX,ANZBAU3MXXX,2016071900092000,2016/07/19 13:40:48,2016/07/21 00:00:00,AUD,3068.76,USD,2400.00,,,,,OUR,160721,2016-07-19T13:40:48.000000000-05:00,2016-07-19T18:40:48.000000000+00:00,2016/07/19 18:40:48,WFB,ANZ
193,103,WFBIUS6SXXX,ANZBAU3MXXX,2016071900106490,2016/07/19 14:52:15,2016/07/21 00:00:00,AUD,64794.00,AUD,64794.00,D,,,,OUR,160721,2016-07-19T14:52:15.000000000-05:00,2016-07-19T19:52:15.000000000+00:00,2016/07/19 19:52:15,WFB,ANZ
197,103,WFBIUS6SXXX,ANZBAU3MXXX,2016071900120480,2016/07/19 15:44:00,2016/07/21 00:00:00,AUD,1740.00,AUD,1740.00,A,,,,SHA,160721,2016-07-19T15:44:00.000000000-05:00,2016-07-19T20:44:00.000000000+00:00,2016/07/19 20:44:00,WFB,ANZ
198,103,WFBIUS6SXXX,ANZBAU3MXXX,2016071900128800,2016/07/19 16:17:44,2016/07/20 00:00:00,AUD,2185.04,AUD,2185.04,,,,,OUR,160720,2016-07-19T16:17:44.000000000-05:00,2016-07-19T21:17:44.000000000+00:00,2016/07/19 21:17:44,WFB,ANZ
200,103,WFBIUS6SXXX,ANZBAU3MXXX,2016071900133950,2016/07/19 16:29:57,2016/07/21 00:00:00,AUD,2600.00,AUD,2600.00,A,,,,BEN,160721,2016-07-19T16:29:57.000000000-05:00,2016-07-19T21:29:57.000000000+00:00,2016/07/19 21:29:57,WFB,ANZ
204,103,WFBIUS6SXXX,ANZBAU3MXXX,2016071900144090,2016/07/19 17:08:11,2016/07/21 00:00:00,AUD,2000.00,AUD,2000.00,A,,,,BEN,160721,2016-07-19T17:08:11.000000000-05:00,2016-07-19T22:08:11.000000000+00:00,2016/07/19 22:08:11,WFB,ANZ
288,103,WFBIUS6SXXX,ANZBAU3MXXX,2016071900149460,2016/07/20 06:31:40,2016/07/22 00:00:00,AUD,12650.00,AUD,12650.00,D,,,,SHA,160722,2016-07-20T06:31:40.000000000-05:00,2016-07-20T11:31:40.000000000+00:00,2016/07/20 11:31:40,WFB,ANZ
296,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000047630,2016/07/20 10:12:49,2016/07/22 00:00:00,AUD,16151.39,USD,12158.77,A,,,,OUR,160722,2016-07-20T10:12:49.000000000-05:00,2016-07-20T15:12:49.000000000+00:00,2016/07/20 15:12:49,WFB,ANZ
297,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000047810,2016/07/20 10:13:21,2016/07/22 00:00:00,AUD,33033.38,USD,24867.53,A,,,,OUR,160722,2016-07-20T10:13:21.000000000-05:00,2016-07-20T15:13:21.000000000+00:00,2016/07/20 15:13:21,WFB,ANZ
298,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000047940,2016/07/20 10:13:55,2016/07/22 00:00:00,AUD,11448.44,USD,8619.53,A,,,,OUR,160722,2016-07-20T10:13:55.000000000-05:00,2016-07-20T15:13:55.000000000+00:00,2016/07/20 15:13:55,WFB,ANZ
300,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000045060,2016/07/20 10:28:18,2016/07/21 00:00:00,AUD,190.00,AUD,190.00,,,,,BEN,160721,2016-07-20T10:28:18.000000000-05:00,2016-07-20T15:28:18.000000000+00:00,2016/07/20 15:28:18,WFB,ANZ
301,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000062000,2016/07/20 11:40:16,2016/07/22 00:00:00,AUD,4572.24,AUD,4572.24,A,,,,OUR,160722,2016-07-20T11:40:16.000000000-05:00,2016-07-20T16:40:16.000000000+00:00,2016/07/20 16:40:16,WFB,ANZ
302,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000073700,2016/07/20 12:08:48,2016/07/22 00:00:00,AUD,5128.86,AUD,5128.86,A,,,,BEN,160722,2016-07-20T12:08:48.000000000-05:00,2016-07-20T17:08:48.000000000+00:00,2016/07/20 17:08:48,WFB,ANZ
303,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000077750,2016/07/20 12:34:00,2016/07/22 00:00:00,AUD,3436.06,AUD,3436.06,D,,,,SHA,160722,2016-07-20T12:34:00.000000000-05:00,2016-07-20T17:34:00.000000000+00:00,2016/07/20 17:34:00,WFB,ANZ
304,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000085350,2016/07/20 12:56:46,2016/07/22 00:00:00,AUD,2564.43,AUD,2564.43,A,,,,BEN,160722,2016-07-20T12:56:46.000000000-05:00,2016-07-20T17:56:46.000000000+00:00,2016/07/20 17:56:46,WFB,ANZ
305,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000087560,2016/07/20 13:06:11,2016/07/22 00:00:00,AUD,17487.74,AUD,17487.74,A,,,,BEN,160722,2016-07-20T13:06:11.000000000-05:00,2016-07-20T18:06:11.000000000+00:00,2016/07/20 18:06:11,WFB,ANZ
306,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000085230,2016/07/20 13:12:06,2016/07/22 00:00:00,AUD,1307.29,AUD,1307.29,D,,,,OUR,160722,2016-07-20T13:12:06.000000000-05:00,2016-07-20T18:12:06.000000000+00:00,2016/07/20 18:12:06,WFB,ANZ
307,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000099030,2016/07/20 13:51:43,2016/07/22 00:00:00,AUD,1460.00,USD,1129.31,D,,,,OUR,160722,2016-07-20T13:51:43.000000000-05:00,2016-07-20T18:51:43.000000000+00:00,2016/07/20 18:51:43,WFB,ANZ
308,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000100270,2016/07/20 13:57:06,2016/07/22 00:00:00,AUD,6000.00,USD,4607.40,D,,,,OUR,160722,2016-07-20T13:57:06.000000000-05:00,2016-07-20T18:57:06.000000000+00:00,2016/07/20 18:57:06,WFB,ANZ
310,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000111530,2016/07/20 14:51:42,2016/07/22 00:00:00,AUD,16040.97,AUD,16040.97,A,,,,SHA,160722,2016-07-20T14:51:42.000000000-05:00,2016-07-20T19:51:42.000000000+00:00,2016/07/20 19:51:42,WFB,ANZ
311,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000111510,2016/07/20 14:51:42,2016/07/22 00:00:00,AUD,1227.45,AUD,1227.45,A,,,,SHA,160722,2016-07-20T14:51:42.000000000-05:00,2016-07-20T19:51:42.000000000+00:00,2016/07/20 19:51:42,WFB,ANZ
312,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000114210,2016/07/20 14:53:42,2016/07/22 00:00:00,AUD,850.00,AUD,850.00,A,,,,SHA,160722,2016-07-20T14:53:42.000000000-05:00,2016-07-20T19:53:42.000000000+00:00,2016/07/20 19:53:42,WFB,ANZ
313,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000114920,2016/07/20 15:02:18,2016/07/22 00:00:00,AUD,6445.79,AUD,6445.79,,,,,BEN,160722,2016-07-20T15:02:18.000000000-05:00,2016-07-20T20:02:18.000000000+00:00,2016/07/20 20:02:18,WFB,ANZ
315,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000119510,2016/07/20 15:17:08,2016/07/22 00:00:00,AUD,2059.00,AUD,2059.00,D,,,,SHA,160722,2016-07-20T15:17:08.000000000-05:00,2016-07-20T20:17:08.000000000+00:00,2016/07/20 20:17:08,WFB,ANZ
317,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000125500,2016/07/20 15:46:11,2016/07/22 00:00:00,AUD,4895.00,AUD,4895.00,A,,,,SHA,160722,2016-07-20T15:46:11.000000000-05:00,2016-07-20T20:46:11.000000000+00:00,2016/07/20 20:46:11,WFB,ANZ
318,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000134730,2016/07/20 16:11:56,2016/07/22 00:00:00,AUD,3514.71,AUD,3514.71,A,,,,SHA,160722,2016-07-20T16:11:56.000000000-05:00,2016-07-20T21:11:56.000000000+00:00,2016/07/20 21:11:56,WFB,ANZ
321,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000132650,2016/07/20 16:38:20,2016/07/22 00:00:00,AUD,10273.53,USD,8000.00,,,,,BEN,160722,2016-07-20T16:38:20.000000000-05:00,2016-07-20T21:38:20.000000000+00:00,2016/07/20 21:38:20,WFB,ANZ
332,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000158450,2016/07/20 17:26:53,2016/07/22 00:00:00,AUD,1356.11,AUD,1356.11,A,,,,BEN,160722,2016-07-20T17:26:53.000000000-05:00,2016-07-20T22:26:53.000000000+00:00,2016/07/20 22:26:53,WFB,ANZ
333,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072000151980,2016/07/20 17:35:04,2016/07/22 00:00:00,AUD,1935.23,AUD,1935.23,,,,,BEN,160722,2016-07-20T17:35:04.000000000-05:00,2016-07-20T22:35:04.000000000+00:00,2016/07/20 22:35:04,WFB,ANZ
422,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100025840,2016/07/21 08:07:21,2016/07/25 00:00:00,AUD,5263.11,USD,3976.28,A,,,,OUR,160725,2016-07-21T08:07:21.000000000-05:00,2016-07-21T13:07:21.000000000+00:00,2016/07/21 13:07:21,WFB,ANZ
423,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100039530,2016/07/21 09:57:48,2016/07/25 00:00:00,AUD,1020.00,AUD,1020.00,D,,,,SHA,160725,2016-07-21T09:57:48.000000000-05:00,2016-07-21T14:57:48.000000000+00:00,2016/07/21 14:57:48,WFB,ANZ
431,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100049260,2016/07/21 10:32:05,2016/07/25 00:00:00,AUD,1267.25,USD,956.01,A,,,,OUR,160725,2016-07-21T10:32:05.000000000-05:00,2016-07-21T15:32:05.000000000+00:00,2016/07/21 15:32:05,WFB,ANZ
432,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100049420,2016/07/21 10:32:36,2016/07/25 00:00:00,AUD,1267.25,USD,956.01,,,,,OUR,160725,2016-07-21T10:32:36.000000000-05:00,2016-07-21T15:32:36.000000000+00:00,2016/07/21 15:32:36,WFB,ANZ
433,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100049920,2016/07/21 10:34:18,2016/07/25 00:00:00,AUD,8442.38,USD,6370.62,A,,,,OUR,160725,2016-07-21T10:34:18.000000000-05:00,2016-07-21T15:34:18.000000000+00:00,2016/07/21 15:34:18,WFB,ANZ
434,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100049920,2016/07/21 10:34:19,2016/07/25 00:00:00,AUD,19833.18,USD,14968.10,A,,,,OUR,160725,2016-07-21T10:34:19.000000000-05:00,2016-07-21T15:34:19.000000000+00:00,2016/07/21 15:34:19,WFB,ANZ
437,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100066560,2016/07/21 11:52:21,2016/07/25 00:00:00,AUD,36820.97,AUD,36820.97,D,,,,SHA,160725,2016-07-21T11:52:21.000000000-05:00,2016-07-21T16:52:21.000000000+00:00,2016/07/21 16:52:21,WFB,ANZ
438,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100081990,2016/07/21 13:03:00,2016/07/25 00:00:00,AUD,2543.06,AUD,2543.06,D,,,,OUR,160725,2016-07-21T13:03:00.000000000-05:00,2016-07-21T18:03:00.000000000+00:00,2016/07/21 18:03:00,WFB,ANZ
439,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100085440,2016/07/21 13:09:44,2016/07/25 00:00:00,AUD,5750.00,AUD,5750.00,A,,,,BEN,160725,2016-07-21T13:09:44.000000000-05:00,2016-07-21T18:09:44.000000000+00:00,2016/07/21 18:09:44,WFB,ANZ
440,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100085170,2016/07/21 13:15:56,2016/07/25 00:00:00,AUD,4354.30,AUD,4354.30,,,,,OUR,160725,2016-07-21T13:15:56.000000000-05:00,2016-07-21T18:15:56.000000000+00:00,2016/07/21 18:15:56,WFB,ANZ
441,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100086890,2016/07/21 13:19:05,2016/07/25 00:00:00,AUD,842.64,AUD,842.64,A,,,,SHA,160725,2016-07-21T13:19:05.000000000-05:00,2016-07-21T18:19:05.000000000+00:00,2016/07/21 18:19:05,WFB,ANZ
443,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100098690,2016/07/21 14:05:58,2016/07/25 00:00:00,AUD,385.65,AUD,385.65,A,,,,BEN,160725,2016-07-21T14:05:58.000000000-05:00,2016-07-21T19:05:58.000000000+00:00,2016/07/21 19:05:58,WFB,ANZ
445,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100106020,2016/07/21 15:00:55,2016/07/25 00:00:00,AUD,11000.00,AUD,11000.00,D,,,,OUR,160725,2016-07-21T15:00:55.000000000-05:00,2016-07-21T20:00:55.000000000+00:00,2016/07/21 20:00:55,WFB,ANZ
447,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100136390,2016/07/21 16:11:50,2016/07/25 00:00:00,AUD,4422.60,AUD,4422.60,A,,,,SHA,160725,2016-07-21T16:11:50.000000000-05:00,2016-07-21T21:11:50.000000000+00:00,2016/07/21 21:11:50,WFB,ANZ
448,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100137950,2016/07/21 16:14:11,2016/07/25 00:00:00,AUD,750.00,AUD,750.00,A,,,,SHA,160725,2016-07-21T16:14:11.000000000-05:00,2016-07-21T21:14:11.000000000+00:00,2016/07/21 21:14:11,WFB,ANZ
449,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100141550,2016/07/21 16:28:56,2016/07/25 00:00:00,AUD,9860.10,AUD,9860.10,D,,,,BEN,160725,2016-07-21T16:28:56.000000000-05:00,2016-07-21T21:28:56.000000000+00:00,2016/07/21 21:28:56,WFB,ANZ
450,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072100146920,2016/07/21 16:39:22,2016/07/25 00:00:00,AUD,50556.00,AUD,50556.00,A,,,,SHA,160725,2016-07-21T16:39:22.000000000-05:00,2016-07-21T21:39:22.000000000+00:00,2016/07/21 21:39:22,WFB,ANZ
548,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200071940,2016/07/22 12:02:22,2016/07/26 00:00:00,AUD,1287.66,AUD,1287.66,A,,,,BEN,160726,2016-07-22T12:02:22.000000000-05:00,2016-07-22T17:02:22.000000000+00:00,2016/07/22 17:02:22,WFB,ANZ
550,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200040840,2016/07/22 13:26:48,2016/07/26 00:00:00,AUD,530.25,AUD,530.25,,,,,BEN,160726,2016-07-22T13:26:48.000000000-05:00,2016-07-22T18:26:48.000000000+00:00,2016/07/22 18:26:48,WFB,ANZ
553,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200102440,2016/07/22 13:46:59,2016/07/26 00:00:00,AUD,22427.32,USD,16856.37,,,,,OUR,160726,2016-07-22T13:46:59.000000000-05:00,2016-07-22T18:46:59.000000000+00:00,2016/07/22 18:46:59,WFB,ANZ
554,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200102650,2016/07/22 13:47:19,2016/07/26 00:00:00,AUD,19794.08,USD,14877.23,,,,,OUR,160726,2016-07-22T13:47:19.000000000-05:00,2016-07-22T18:47:19.000000000+00:00,2016/07/22 18:47:19,WFB,ANZ
555,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200091720,2016/07/22 15:23:03,2016/07/26 00:00:00,AUD,17953.59,AUD,17953.59,A,,,,SHA,160726,2016-07-22T15:23:03.000000000-05:00,2016-07-22T20:23:03.000000000+00:00,2016/07/22 20:23:03,WFB,ANZ
557,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200082190,2016/07/22 16:08:47,2016/07/26 00:00:00,AUD,1553.60,AUD,1553.60,,,,,BEN,160726,2016-07-22T16:08:47.000000000-05:00,2016-07-22T21:08:47.000000000+00:00,2016/07/22 21:08:47,WFB,ANZ
558,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200152200,2016/07/22 16:36:48,2016/07/26 00:00:00,AUD,2975.00,AUD,2975.00,A,,,,BEN,160726,2016-07-22T16:36:48.000000000-05:00,2016-07-22T21:36:48.000000000+00:00,2016/07/22 21:36:48,WFB,ANZ
562,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200119610,2016/07/22 18:26:30,2016/07/26 00:00:00,AUD,9516.67,AUD,9516.67,A,,,,SHA,160726,2016-07-22T18:26:30.000000000-05:00,2016-07-22T23:26:30.000000000+00:00,2016/07/22 23:26:30,WFB,ANZ
563,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200134870,2016/07/22 19:54:26,2016/07/26 00:00:00,AUD,6384.00,AUD,6384.00,A,,,,SHA,160726,2016-07-22T19:54:26.000000000-05:00,2016-07-23T00:54:26.000000000+00:00,2016/07/23 00:54:26,WFB,ANZ
564,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200137260,2016/07/22 19:57:44,2016/07/26 00:00:00,AUD,20000.00,AUD,20000.00,A,,,,BEN,160726,2016-07-22T19:57:44.000000000-05:00,2016-07-23T00:57:44.000000000+00:00,2016/07/23 00:57:44,WFB,ANZ
565,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200141120,2016/07/22 20:04:00,2016/07/26 00:00:00,AUD,2935.50,AUD,2935.50,A,,,,OUR,160726,2016-07-22T20:04:00.000000000-05:00,2016-07-23T01:04:00.000000000+00:00,2016/07/23 01:04:00,WFB,ANZ
566,103,WFBIUS6SXXX,ANZBAU3MXXX,2016072200141660,2016/07/22 20:05:04,2016/07/26 00:00:00,AUD,1147.92,AUD,1147.92,D,,,,SHA,160726,2016-07-22T20:05:04.000000000-05:00,2016-07-23T01:05:04.000000000+00:00,2016/07/23 01:05:04,WFB,ANZ
